objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain,inferred_gender,century,medium_category
437393,Bust of a Woman,European Paintings,Prints,German,Etching and engraving,1752,1752,1755,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100493-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100493-001.jpg,True,True,male,18th c. CE,print
437394,Still Life with Flowers,European Paintings,Paintings,British,Oil on canvas,1669,1669,1673,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100494-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100494-001.jpg,False,True,male,17th c. CE,painting
437395,The Holy Family,European Paintings,Paintings,British,Oil on panel,1861,1861,1864,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100495-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100495-001.jpg,False,True,male,19th c. CE,painting
437396,Village Festival,European Paintings,Paintings,French,Tempera on wood,1771,1771,1776,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100496-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100496-001.jpg,True,True,male,18th c. CE,painting
437397,Mountain View at Sunset,European Paintings,Paintings,Netherlandish,Tempera on wood,1663,1663,1668,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100497-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100497-001.jpg,True,True,male,17th c. CE,painting
437398,Still Life with Flowers,European Paintings,Paintings,British,Tempera on wood,1830,1830,1835,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100498-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100498-001.jpg,True,True,male,19th c. CE,painting
437399,Still Life with Flowers,Modern and Contemporary Art,Sculpture,Dutch,Terracotta figure,1882,1882,1885,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100499-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100499-001.jpg,True,True,male,19th c. CE,sculpture
437400,Village Festival,European Paintings,Paintings,Flemish,Oil on panel,1654,1654,1656,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100500-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100500-001.jpg,True,True,male,17th c. CE,painting
437402,Still Life with Flowers,European Paintings,Paintings,Swiss,Tempera on wood,1521,1521,1523,Angelica Kauffman,Swiss,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100502-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100502-001.jpg,False,True,female,16th c. CE,painting
437403,Self-Portrait,Modern and Contemporary Art,Drawings,British,Charcoal on paper,1822,1822,1826,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100503-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100503-001.jpg,False,True,male,19th c. CE,drawing_paper
437404,Village Festival,European Paintings,Paintings,French,Oil on panel,1841,1841,1843,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100504-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100504-001.jpg,False,True,male,19th c. CE,painting
437405,The Holy Family,European Paintings,Prints,French,Drypoint,1751,1751,1752,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100505-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100505-001.jpg,False,True,female,18th c. CE,other
437412,Interior Scene,European Paintings,Paintings,Dutch,Oil on panel,1611,1611,1615,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100512-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100512-001.jpg,False,True,male,17th c. CE,painting
437413,Bust of a Woman,European Paintings,Paintings,British,Oil and acrylic on canvas,1511,1511,1512,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100513-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100513-001.jpg,False,True,male,16th c. CE,painting
437414,Studies of Hands and Drapery,European Paintings,Prints,French,Etching and engraving,1764,1764,1767,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100514-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100514-001.jpg,False,True,female,18th c. CE,print
437415,Interior Scene,European Paintings,Prints,American,Etching and engraving,1922,1922,1927,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100515-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100515-001.jpg,False,True,female,20th c. CE,print
437416,Portrait of a Noblewoman by Gogh,European Paintings,Paintings,Dutch,Tempera on wood,1520,1520,1523,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100516-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100516-001.jpg,True,True,male,16th c. CE,painting
437418,The Holy Family,Modern and Contemporary Art,Drawings,French,Charcoal on paper,1715,1715,1716,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100518-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100518-001.jpg,False,True,male,18th c. CE,drawing_paper
437420,Interior Scene,Modern and Contemporary Art,Drawings,French,Charcoal on paper,1632,1632,1635,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100520-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100520-001.jpg,False,True,female,17th c. CE,drawing_paper
437424,Interior Scene,European Paintings,Paintings,American,Tempera on wood,1885,1885,1890,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100524-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100524-001.jpg,True,True,female,19th c. CE,painting
437427,Allegory of Spring,European Paintings,Paintings,Spanish,Oil on panel,1953,1953,1956,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100527-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100527-001.jpg,False,True,male,20th c. CE,painting
437428,Allegory of Spring,Modern and Contemporary Art,Drawings,Netherlandish,Glazed earthenware vase,1837,1837,1838,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100528-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100528-001.jpg,False,True,male,19th c. CE,other
437430,Allegory of Spring,European Paintings,Paintings,Spanish,Oil and acrylic on canvas,1726,1726,1729,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100530-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100530-001.jpg,True,True,male,18th c. CE,painting
437433,Portrait of a Noblewoman by Turner,European Paintings,Paintings,British,Tempera on wood,1870,1870,1873,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100533-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100533-001.jpg,False,True,male,19th c. CE,painting
437434,The Holy Family,European Paintings,Paintings,Flemish,Oil and acrylic on canvas,1529,1529,1531,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100534-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100534-001.jpg,False,True,male,16th c. CE,painting
437435,Portrait of a Noblewoman by Eyck,Modern and Contemporary Art,Drawings,Netherlandish,Pen and brown ink,1442,1442,1445,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100535-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100535-001.jpg,True,True,male,15th c. CE,drawing_paper
437438,Mountain View at Sunset,European Paintings,Paintings,French,Tempera on wood,1663,1663,1667,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100538-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100538-001.jpg,True,True,female,17th c. CE,painting
437439,Still Life with Flowers,European Paintings,Prints,American,Drypoint,1858,1858,1862,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100539-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100539-001.jpg,True,True,female,19th c. CE,other
437440,Mythological Scene,European Paintings,Paintings,Italian,Tempera on wood,1907,1907,1911,Artemisia Gentileschi,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100540-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100540-001.jpg,False,True,female,20th c. CE,painting
437441,Village Festival,European Paintings,Prints,Flemish,Lithograph on paper,1555,1555,1556,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100541-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100541-001.jpg,False,True,male,16th c. CE,print
437442,Self-Portrait,European Paintings,Prints,American,Drypoint,1874,1874,1878,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100542-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100542-001.jpg,False,True,female,19th c. CE,other
437444,Bust of a Woman,European Paintings,Prints,Flemish,Etching and engraving,1869,1869,1873,Clara Peeters,Flemish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100544-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100544-001.jpg,False,True,female,19th c. CE,print
437445,Bust of a Woman,European Paintings,Paintings,Dutch,Oil on canvas,1662,1662,1664,Rachel Ruysch,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100545-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100545-001.jpg,True,True,female,17th c. CE,painting
437446,Studies of Hands and Drapery,European Paintings,Paintings,American,Oil and acrylic on canvas,1886,1886,1891,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100546-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100546-001.jpg,True,True,male,19th c. CE,painting
437448,Village Festival,European Paintings,Prints,French,Woodcut,1956,1956,1959,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100548-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100548-001.jpg,True,True,male,20th c. CE,print
437449,Saint Jerome in His Study,European Paintings,Paintings,British,Oil on panel,1832,1832,1835,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100549-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100549-001.jpg,True,True,male,19th c. CE,painting
437451,Portrait of a Gentleman by Rijn,European Paintings,Paintings,Dutch,Oil on canvas,1840,1840,1842,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100551-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100551-001.jpg,True,True,male,19th c. CE,painting
437452,Portrait of a Noblewoman by Degas,European Paintings,Prints,French,Etching and engraving,1869,1869,1873,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100552-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100552-001.jpg,False,True,male,19th c. CE,print
437453,Allegory of Spring,European Paintings,Paintings,Netherlandish,Oil on canvas,1719,1719,1724,Catharina van Hemessen,Netherlandish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100553-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100553-001.jpg,True,True,female,18th c. CE,painting
437456,Mountain View at Sunset,European Paintings,Paintings,American,Oil on canvas,1843,1843,1846,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100556-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100556-001.jpg,False,True,male,19th c. CE,painting
437457,Saint Jerome in His Study,European Paintings,Paintings,Dutch,Oil on panel,1853,1853,1856,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100557-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100557-001.jpg,True,True,male,19th c. CE,painting
437458,Studies of Hands and Drapery,Modern and Contemporary Art,Sculpture,French,Bronze statue,1652,1652,1656,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100558-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100558-001.jpg,True,True,male,17th c. CE,sculpture
437459,Allegory of Spring,European Paintings,Paintings,French,Oil and acrylic on canvas,1843,1843,1846,Adélaïde Labille-Guiard,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100559-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100559-001.jpg,False,True,female,19th c. CE,painting
437460,Mountain View at Sunset,European Paintings,Paintings,French,Oil on panel,1786,1786,1789,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100560-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100560-001.jpg,True,True,female,18th c. CE,painting
437461,Mythological Scene,European Paintings,Paintings,French,Tempera on wood,1838,1838,1841,Anne Vallayer-Coster,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100561-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100561-001.jpg,True,True,female,19th c. CE,painting
437463,The Holy Family,European Paintings,Paintings,German,Oil and acrylic on canvas,1887,1887,1889,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100563-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100563-001.jpg,True,True,male,19th c. CE,painting
437464,Allegory of Spring,European Paintings,Paintings,American,Oil on panel,1907,1907,1910,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100564-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100564-001.jpg,False,True,male,20th c. CE,painting
437465,Village Festival,Modern and Contemporary Art,Drawings,British,Charcoal on paper,1575,1575,1577,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100565-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100565-001.jpg,False,True,male,16th c. CE,drawing_paper
437466,Village Festival,European Paintings,Paintings,German,Oil and acrylic on canvas,1946,1946,1951,Hans Holbein the Younger,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100566-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100566-001.jpg,False,True,male,20th c. CE,painting
437470,Bust of a Woman,European Paintings,Paintings,German,Oil on canvas,1735,1735,1736,Hans Holbein the Younger,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100570-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100570-001.jpg,False,True,male,18th c. CE,painting
437477,Mythological Scene,European Paintings,Paintings,American,Oil on panel,1822,1822,1825,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100577-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100577-001.jpg,True,True,female,19th c. CE,painting
437478,The Holy Family,European Paintings,Prints,Netherlandish,Etching and engraving,1884,1884,1889,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100578-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100578-001.jpg,False,True,male,19th c. CE,print
437480,Portrait of a Gentleman by Reynolds,European Paintings,Prints,British,Lithograph on paper,1852,1852,1857,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100580-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100580-001.jpg,True,True,male,19th c. CE,print
437481,Bust of a Woman,European Paintings,Paintings,Spanish,Tempera on wood,1553,1553,1554,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100581-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100581-001.jpg,True,True,male,16th c. CE,painting
437482,Interior Scene,European Paintings,Paintings,French,Oil and acrylic on canvas,1772,1772,1774,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100582-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100582-001.jpg,True,True,female,18th c. CE,painting
437484,Mountain View at Sunset,European Paintings,Paintings,Italian,Oil on panel,1634,1634,1639,Artemisia Gentileschi,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100584-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100584-001.jpg,False,True,female,17th c. CE,painting
437485,Portrait of a Gentleman by Reynolds,European Paintings,Paintings,British,Oil on canvas,1650,1650,1655,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100585-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100585-001.jpg,True,True,male,17th c. CE,painting
