objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain
437204,Mountain View at Sunset,European Paintings,Paintings,Spanish,Oil and acrylic on canvas,1755,1755,1756,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100304-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100304-001.jpg,False,True
437205,Allegory of Spring,European Paintings,Paintings,American,Oil on panel,1848,1848,1851,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100305-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100305-001.jpg,True,True
437206,Still Life with Flowers,European Paintings,Paintings,Spanish,Oil and acrylic on canvas,1835,1835,1838,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100306-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100306-001.jpg,False,True
437207,Mythological Scene,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1720,1720,1724,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100307-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100307-001.jpg,False,True
437208,Self-Portrait,European Paintings,Paintings,German,Oil and acrylic on canvas,1622,1622,1627,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100308-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100308-001.jpg,False,True
437209,Village Festival,European Paintings,Prints,German,Drypoint,1939,1939,1943,Hans Holbein the Younger,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100309-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100309-001.jpg,True,True
437210,Mountain View at Sunset,Modern and Contemporary Art,Drawings,French,Charcoal on paper,1781,1781,1786,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100310-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100310-001.jpg,False,True
437211,Self-Portrait,European Paintings,Paintings,American,Tempera on wood,1741,1741,1746,Edmonia Lewis,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100311-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100311-001.jpg,False,True
437212,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1516,1516,1520,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100312-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100312-001.jpg,False,True
437213,Portrait of a Noblewoman,European Paintings,Paintings,French,Tempera on wood,1816,1816,1819,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100313-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100313-001.jpg,True,True
437214,Portrait of a Gentleman,European Paintings,Paintings,Unknown,Tempera on wood,1847,1847,1852,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100314-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100314-001.jpg,True,True
437215,Still Life with Flowers,European Paintings,Paintings,French,Oil and acrylic on canvas,1636,1636,1638,Marie-Gabrielle Capet,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100315-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100315-001.jpg,False,True
437216,Studies of Hands and Drapery,European Paintings,Paintings,German,Oil on canvas,1590,1590,1592,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100316-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100316-001.jpg,True,True
437217,Still Life with Flowers,European Paintings,Paintings,French,Oil on canvas,1818,1818,1820,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100317-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100317-001.jpg,True,True
437218,Portrait of a Noblewoman,European Paintings,Prints,Italian,Drypoint,1823,1823,1824,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100318-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100318-001.jpg,False,True
437219,Still Life with Flowers,Modern and Contemporary Art,Drawings,Italian,Graphite on paper,1661,1661,1666,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100319-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100319-001.jpg,False,True
437220,Village Festival,European Paintings,Paintings,French,Oil on panel,1958,1958,1960,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100320-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100320-001.jpg,True,True
437221,Self-Portrait,European Paintings,Paintings,German,Oil on panel,1540,1540,1543,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100321-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100321-001.jpg,False,True
437222,Portrait of a Gentleman by Sargent,European Paintings,Prints,American,Lithograph on paper,1722,1722,1726,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100322-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100322-001.jpg,True,True
437223,The Holy Family,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1939,1939,1942,Catharina van Hemessen,Netherlandish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100323-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100323-001.jpg,False,True
437224,Village Festival,European Paintings,Paintings,American,Oil on canvas,1725,1725,1726,Edmonia Lewis,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100324-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100324-001.jpg,False,True
437225,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1815,1815,1818,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100325-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100325-001.jpg,True,True
437226,Self-Portrait,Modern and Contemporary Art,Drawings,French,Glazed earthenware vase,1730,1730,1734,Anne Vallayer-Coster,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100326-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100326-001.jpg,True,True
437227,Interior Scene,European Paintings,Paintings,German,Tempera on wood,1632,1632,1634,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100327-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100327-001.jpg,False,True
437228,Landscape with River,European Paintings,Prints,Italian,Drypoint,1918,1918,1923,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100328-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100328-001.jpg,True,True
437229,Mountain View at Sunset,European Paintings,Paintings,Unknown,Tempera on wood,1783,1783,1786,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100329-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100329-001.jpg,False,True
437230,The Holy Family,European Paintings,Paintings,French,Oil and acrylic on canvas,1884,1884,1885,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100330-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100330-001.jpg,True,True
437231,Bust of a Woman,European Paintings,Prints,French,Etching and engraving,1639,1639,1642,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100331-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100331-001.jpg,True,True
437232,Saint Jerome in His Study,European Paintings,Paintings,Italian,Oil on panel,1640,1640,1644,Artemisia Gentileschi,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100332-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100332-001.jpg,True,True
437233,Allegory of Spring,European Paintings,Paintings,American,Oil on canvas,1417,1417,1418,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100333-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100333-001.jpg,False,True
437234,Bust of a Woman,European Paintings,Paintings,Unknown,Oil on canvas,1857,1857,1858,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100334-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100334-001.jpg,False,True
437235,Bust of a Woman,European Paintings,Paintings,Dutch,Oil on panel,1758,1758,1762,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100335-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100335-001.jpg,False,True
437236,Study of a Young Woman,European Paintings,Prints,German,Woodcut,1846,1846,1848,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100336-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100336-001.jpg,True,True
437237,Bust of a Woman,European Paintings,Paintings,French,Oil on canvas,1784,1784,1786,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100337-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100337-001.jpg,True,True
437238,Mythological Scene,Modern and Contemporary Art,Drawings,Italian,Pen and brown ink,1926,1926,1931,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100338-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100338-001.jpg,False,True
437239,Mythological Scene,European Paintings,Paintings,Flemish,Oil and acrylic on canvas,1634,1634,1637,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100339-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100339-001.jpg,True,True
437240,Village Festival,European Paintings,Paintings,Flemish,Oil and acrylic on canvas,1818,1818,1819,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100340-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100340-001.jpg,True,True
437241,Landscape with River,Modern and Contemporary Art,Drawings,French,Embroidered silk textile,1876,1876,1877,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100341-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100341-001.jpg,False,True
437242,The Holy Family,European Paintings,Prints,German,Lithograph on paper,1812,1812,1815,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100342-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100342-001.jpg,True,True
437243,Landscape with River,European Paintings,Paintings,German,Oil on panel,1830,1830,1835,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100343-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100343-001.jpg,False,True
437244,Portrait of a Noblewoman by Claudel,European Paintings,Paintings,French,Oil on canvas,1861,1861,1864,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100344-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100344-001.jpg,True,True
437245,Village Festival,European Paintings,Paintings,German,Tempera on wood,1814,1814,1815,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100345-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100345-001.jpg,True,True
437246,The Holy Family,European Paintings,Paintings,American,Tempera on wood,1536,1536,1537,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100346-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100346-001.jpg,True,True
437247,Mountain View at Sunset,European Paintings,Paintings,French,Oil on canvas,1473,1473,1477,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100347-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100347-001.jpg,True,True
437248,Still Life with Flowers,European Paintings,Paintings,Italian,Tempera on wood,1950,1950,1951,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100348-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100348-001.jpg,True,True
437249,Study of a Young Woman,European Paintings,Paintings,French,Tempera on wood,1873,1873,1876,Marie-Gabrielle Capet,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100349-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100349-001.jpg,True,True
437250,Portrait of a Noblewoman by Bonheur,European Paintings,Paintings,French,Oil on panel,1812,1812,1816,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100350-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100350-001.jpg,True,True
437251,Portrait of a Noblewoman by Carriera,European Paintings,Paintings,Italian,Oil and acrylic on canvas,1780,1780,1782,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100351-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100351-001.jpg,False,True
437252,Still Life with Flowers,European Paintings,Paintings,British,Oil on canvas,1564,1564,1569,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100352-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100352-001.jpg,False,True
437253,Interior Scene,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1555,1555,1557,Rachel Ruysch,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100353-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100353-001.jpg,True,True
437254,Study of a Young Woman,European Paintings,Paintings,French,Oil and acrylic on canvas,1885,1885,1890,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100354-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100354-001.jpg,True,True
437255,The Holy Family,European Paintings,Paintings,Spanish,Oil on canvas,1711,1711,1713,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100355-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100355-001.jpg,False,True
437256,Portrait of a Noblewoman,Modern and Contemporary Art,Drawings,Netherlandish,Ivory plaque,1633,1633,1636,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100356-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100356-001.jpg,True,True
437257,Portrait of a Gentleman,European Paintings,Paintings,Italian,Oil on canvas,1787,1787,1788,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100357-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100357-001.jpg,False,True
437258,Portrait of a Gentleman,European Paintings,Paintings,German,Tempera on wood,1579,1579,1582,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100358-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100358-001.jpg,False,True
437259,The Holy Family,European Paintings,Paintings,Netherlandish,Oil on panel,1780,1780,1783,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100359-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100359-001.jpg,True,True
437260,Saint Jerome in His Study,European Paintings,Prints,Netherlandish,Drypoint,1616,1616,1617,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100360-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100360-001.jpg,True,True
437261,Study of a Young Woman,European Paintings,Paintings,British,Tempera on wood,1827,1827,1829,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100361-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100361-001.jpg,True,True
437262,Portrait of a Noblewoman by Gogh,European Paintings,Paintings,Dutch,Oil on panel,1657,1657,1661,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100362-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100362-001.jpg,True,True
437263,The Holy Family,European Paintings,Prints,British,Etching and engraving,1712,1712,1717,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100363-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100363-001.jpg,False,True
437264,Portrait of a Noblewoman,European Paintings,Prints,French,Lithograph on paper,1448,1448,1449,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100364-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100364-001.jpg,False,True
437265,Portrait of a Noblewoman by Dyck,European Paintings,Paintings,Flemish,Oil on panel,1559,1559,1561,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100365-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100365-001.jpg,False,True
437266,Bust of a Woman,European Paintings,Prints,French,Lithograph on paper,1778,1778,1781,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100366-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100366-001.jpg,True,True
